Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,432,1999,0.216108
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2013,10,70,0.142857
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2013,71,189,0.375661
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,150,578,0.259516
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2013,36,139,0.258993
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,383,1785,0.214566
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,39,144,0.270833
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2014,67,254,0.26378
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,748,10903,0.068605
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,456,2049,0.222548
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2014,13,75,0.173333
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2014,61,194,0.314433
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,185,593,0.311973
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2014,57,145,0.393103
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,399,1814,0.219956
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,44,160,0.275
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2015,64,290,0.22069
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,730,10809,0.0675363
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,464,2069,0.224263
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2015,10,73,0.136986
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2015,69,192,0.359375
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,187,645,0.289922
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2015,54,163,0.331288
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,411,1839,0.223491
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,43,157,0.273885
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2016,71,315,0.225397
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,734,10799,0.0679693
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,445,2090,0.212919
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2016,15,84,0.178571
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2016,54,196,0.27551
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,183,690,0.265217
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2016,58,179,0.324022
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,394,1847,0.213319
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,36,159,0.226415
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2017,67,335,0.2
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,683,10767,0.0634346
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,411,2121,0.193777
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2017,26,185,0.140541
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,154,730,0.210959
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2017,61,210,0.290476
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,375,1839,0.203915
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,30,176,0.170455
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,82,380,0.215789
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,634,10573,0.0599641
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,416,2132,0.195122
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2018,31,193,0.160622
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,174,802,0.216958
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2018,61,229,0.266376
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,374,1814,0.206174
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,36,185,0.194595
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2019,80,426,0.187793
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2019,622,10459,0.0594703
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2019,384,2192,0.175182
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2019,19,171,0.111111
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2019,36,179,0.201117
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2019,201,880,0.228409
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2019,85,267,0.318352
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2019,339,1823,0.185957
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2019,26,198,0.131313
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2020,129,482,0.267635
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2020,593,10349,0.0573002
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2020,396,2258,0.175376
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2020,36,209,0.172249
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2020,230,984,0.23374
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2020,65,293,0.221843
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2020,355,1822,0.194841
Wervik,33029,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2020,37,237,0.156118
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,445,8864,0.0502031
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,44,377,0.116711
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,17,136,0.125
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,36,327,0.110092
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,467,8824,0.0529238
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,47,384,0.122396
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,16,142,0.112676
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,42,333,0.126126
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2011,11,91,0.120879
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,432,8884,0.0486267
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,48,399,0.120301
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,32,168,0.190476
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2011,12,41,0.292683
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,39,331,0.117825
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2012,13,100,0.13
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,465,8913,0.052171
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,47,412,0.114078
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,34,185,0.183784
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2012,15,43,0.348837
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,40,334,0.11976
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2013,12,103,0.116505
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,458,8845,0.0517807
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,39,410,0.095122
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,25,180,0.138889
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,32,316,0.101266
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,446,8853,0.0503784
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,44,417,0.105516
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,19,165,0.115152
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2014,10,33,0.30303
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,34,315,0.107937
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,401,8799,0.0455734
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,58,430,0.134884
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2015,11,73,0.150685
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,23,180,0.127778
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2015,12,40,0.3
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,42,312,0.134615
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2016,16,106,0.150943
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,415,8798,0.0471698
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,52,458,0.113537
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,26,176,0.147727
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,49,345,0.142029
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2017,14,108,0.12963
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,360,8686,0.041446
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,60,463,0.12959
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,27,184,0.146739
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2017,12,52,0.230769
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,51,346,0.147399
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,16,118,0.135593
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,368,8708,0.04226
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,49,457,0.107221
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,23,193,0.119171
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,38,343,0.110787
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2019,13,136,0.0955882
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2019,346,8648,0.0400093
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2019,50,466,0.107296
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2019,32,224,0.142857
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2019,10,54,0.185185
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2019,42,352,0.119318
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2020,23,159,0.144654
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2020,322,8595,0.0374636
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2020,39,473,0.0824524
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2020,11,35,0.314286
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2020,45,246,0.182927
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2020,11,52,0.211538
Zonnebeke,33037,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2020,32,341,0.0938416
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2009,19,69,0.275362
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,305,5240,0.0582061
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,295,887,0.332582
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,37,106,0.349057
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,287,867,0.331027
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2010,24,67,0.358209
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,339,5204,0.0651422
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,338,920,0.367391
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,40,106,0.377358
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2010,11,23,0.478261
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,329,890,0.369663
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2011,23,67,0.343284
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,348,5107,0.0681418
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,302,855,0.353216
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,36,118,0.305085
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,294,829,0.354644
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2012,24,67,0.358209
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,338,5083,0.0664962
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,282,838,0.336516
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2012,12,38,0.315789
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,42,121,0.347107
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,277,806,0.343672
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2013,25,74,0.337838
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,291,4996,0.0582466
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,283,861,0.328688
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2013,22,42,0.52381
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,53,131,0.40458
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,276,831,0.33213
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2014,21,64,0.328125
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,315,4946,0.0636878
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,256,857,0.298716
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,30,108,0.277778
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,250,827,0.302297
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2015,22,87,0.252874
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,351,4916,0.0713995
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,257,854,0.300937
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,35,137,0.255474
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2015,11,23,0.478261
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,251,818,0.306846
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2016,28,99,0.282828
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,294,4839,0.0607564
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,224,827,0.270859
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,44,150,0.293333
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2016,12,25,0.48
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,218,794,0.274559
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2017,28,106,0.264151
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,261,4762,0.0548089
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,203,828,0.245169
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,39,151,0.258278
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,195,789,0.247148
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,40,108,0.37037
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,244,4718,0.0517168
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,221,849,0.260306
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2018,14,39,0.358974
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,57,162,0.351852
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2018,10,29,0.344828
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,203,798,0.254386
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2019,25,109,0.229358
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2019,220,4688,0.0469283
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2019,241,874,0.275744
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2019,15,44,0.340909
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2019,34,162,0.209877
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2019,222,811,0.273736
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2020,43,111,0.387387
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2020,225,4642,0.0484705
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2020,219,878,0.249431
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2020,55,167,0.329341
Heuvelland,33039,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2020,209,822,0.254258
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,329,5788,0.0568417
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,22,203,0.108374
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,16,159,0.100629
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2010,11,47,0.234043
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,362,5777,0.0626623
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,20,201,0.0995025
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,11,69,0.15942
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,17,154,0.11039
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,329,5717,0.0575477
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,15,231,0.0649351
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,14,89,0.157303
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,14,159,0.0880503
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,297,5763,0.0515357
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,20,272,0.0735294
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,15,107,0.140187
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,16,165,0.0969697
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2013,12,73,0.164384
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,341,5714,0.059678
Langemark-Poelkapelle,33040,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,33,319,0.103448
