Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Torhout ,31033,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.02,0.96
 Tremelo ,24109,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.09,0.89
 Tremelo ,24109,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.06,0.93
 Turnhout ,13040,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.02,0.05,0.92
 Turnhout ,13040,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.03,0.07,0.9
 Turnhout ,13040,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.07,0.89
 Turnhout ,13040,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.08,0.85
 Veurne ,38025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.15,0.17,0.68
 Veurne ,38025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.12,0.11,0.77
 Vilvoorde ,23088,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.17,0.78
 Vilvoorde ,23088,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.1,0.14,0.77
 Vleteren ,33041,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.11,0.17,0.72
 Vleteren ,33041,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.1,0.83
 Voeren ,73109,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.18,0.74
 Voeren ,73109,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.2,0.2,0.6
 Vorselaar ,13044,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.12,0.83
 Vorselaar ,13044,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.15,0.12,0.72
 Vosselaar ,13046,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Vosselaar ,13046,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.03,0.93
 Waarschoot ,44072,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.05,0.93
 Waasmunster ,42023,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.08,0.88
 Waasmunster ,42023,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.11,0.87
 Wachtebeke ,44073,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.17,0.13,0.7
 Wachtebeke ,44073,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.1,0.19,0.71
 Waregem ,34040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.07,0.92
 Waregem ,34040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.02,0.97
 Wellen ,73098,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.11,0.83
 Wellen ,73098,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.08,0.9
 Wemmel ,23102,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.14,0.82
 Wemmel ,23102,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.13,0.8
 Wervik ,33029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.1,0.13,0.77
 Wervik ,33029,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.09,0.85
 Westerlo ,13049,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.93
 Westerlo ,13049,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.91
 Wetteren ,42025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Wetteren ,42025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Wevelgem ,34041,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.05,0.94
 Wevelgem ,34041,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.03,0.95
 Wezembeek-Oppem ,23103,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.21,0.75
 Wezembeek-Oppem ,23103,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.18,0.77
 Wichelen ,42026,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.1,0.16,0.74
 Wichelen ,42026,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.18,0.77
 Wielsbeke ,37017,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.15,0.81
 Wielsbeke ,37017,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
 Wijnegem ,11050,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.86
 Wijnegem ,11050,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.93
 Willebroek ,12040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.12,0.8
 Willebroek ,12040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.11,0.83
 Wingene ,37018,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.07,0.91
 Wingene ,37018,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.07,0.9
 Wommelgem ,11052,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.13,0.83
 Wommelgem ,11052,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.09,0.12,0.79
 Wortegem-Petegem ,45061,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.13,0.78
 Wortegem-Petegem ,45061,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.14,0.8
 Wuustwezel ,11053,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.9
 Wuustwezel ,11053,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.09,0.88
 Zandhoven ,11054,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.13,0.84
 Zandhoven ,11054,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.09,0.85
 Zaventem ,23094,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.15,0.79
 Zaventem ,23094,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.16,0.79
 Zedelgem ,31040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.08,0.88
 Zedelgem ,31040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.12,0.8
 Zele ,42028,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.08,0.86
 Zele ,42028,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.91
 Zelzate ,43018,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.15,0.81
 Zelzate ,43018,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.1,0.84
 Zemst ,23096,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.08,0.87
 Zemst ,23096,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.12,0.85
 Zingem ,45057,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.12,0.82
 Zoersel ,11055,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.09,0.89
 Zoersel ,11055,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.07,0.92
 Zomergem ,44080,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.07,0.91
 Zonhoven ,71066,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.04,0.94
 Zonhoven ,71066,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.04,0.92
 Zonnebeke ,33037,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.11,0.84
 Zonnebeke ,33037,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.08,0.87
 Zottegem ,41081,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.06,0.91
 Zottegem ,41081,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.93
 Zoutleeuw ,24130,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.87
 Zoutleeuw ,24130,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.11,0.85
 Zuienkerke ,31042,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.29,0.26,0.46
 Zuienkerke ,31042,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.21,0.25,0.54
 Zulte ,44081,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.08,0.9
 Zulte ,44081,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.04,0.93
 Zutendaal ,71067,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.12,0.82
 Zutendaal ,71067,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.12,0.14,0.74
 Zwalm ,45065,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.87
 Zwalm ,45065,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.1,0.87
 Zwevegem ,34042,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.08,0.91
 Zwevegem ,34042,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.91
 Zwijndrecht ,11056,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.22,0.17,0.6
 Zwijndrecht ,11056,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.19,0.15,0.66
13 centrumsteden,/,/,Tevredenheid over gezondheidsvoorzieningen,2011,0.02,0.05,0.93
13 centrumsteden,/,/,Tevredenheid over gezondheidsvoorzieningen,2014,0.03,0.06,0.91
13 centrumsteden,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.91
13 centrumsteden,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.06,0.9
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.07,0.91
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.06,0.9
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.13,0.81
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.11,0.82
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.11,0.84
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.09,0.86
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
Vlaams Gewest,/,/,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
Vlaams Gewest,/,/,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
